3408,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3408;
3409,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3409;
3410,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3410;
3411,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3411;
3412,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3412;
3413,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3413;
3414,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3414;
3415,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3415;
3416,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3416;
3417,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3417;
3418,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3418;
3419,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3419;
3420,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3420;
3421,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3421;
3422,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3422;
3423,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3423;
3424,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3424;
3425,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3425;
3426,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3426;
3427,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3427;
3428,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3428;
3429,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3429;
3430,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3430;
3431,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3431;
3432,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3432;
3433,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3433;
3434,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3434;
3435,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3435;
3436,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3436;
3437,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3437;
