id,title,description,link,condition,price,availability,image link,gtin,mpn,brand,product type,google product category,shipping
314,Kattuyanam Raw rice - Organic Unpolished Rice - Kg : 5,,https://www.ulamart.com/kattuyanam-raw-rice-organic-unpolished-rice-kg-5,New,INR 758,In Stock,,,,Ulamart,simple,,IN:::0 INR
315,Kattuyanam Raw rice - Organic Unpolished Rice - Kg : 25,,https://www.ulamart.com/kattuyanam-raw-rice-organic-unpolished-rice-kg-25,New,INR 3800,In Stock,,,,Ulamart,simple,,IN:::0 INR
316,Ottadaiyan Rice - Organic - Kg : 0.5,,https://www.ulamart.com/ottadaiyan-rice-organic-kg-0-5,New,INR 90,In Stock,,,,Ulamart,simple,,IN:::0 INR
317,Ottadaiyan Rice - Organic - Kg : 1,,https://www.ulamart.com/ottadaiyan-rice-organic-kg-1,New,INR 145,In Stock,,,,Ulamart,simple,,IN:::0 INR
318,Ottadaiyan Rice - Organic - Kg : 2,,https://www.ulamart.com/ottadaiyan-rice-organic-kg-2,New,INR 288,In Stock,,,,Ulamart,simple,,IN:::0 INR
319,Ottadaiyan Rice - Organic - Kg : 5,,https://www.ulamart.com/ottadaiyan-rice-organic-kg-5,New,INR 719,In Stock,,,,Ulamart,simple,,IN:::0 INR
320,Ottadaiyan Rice - Organic - Kg : 25,,https://www.ulamart.com/ottadaiyan-rice-organic-kg-25,New,INR 3850,In Stock,,,,Ulamart,simple,,IN:::0 INR
335,Arubathaam kuruvai - 60am kuruvai - Organic Unpolished Par Boiled Rice,"<p>Arubathaam Kuruvai rice is known for its ability to strengthen bones and provides healthier body. Arubathaam Kuruvai rice is typically red in color and is noticeably thicker than other varieties of rice, making it flavorful when cooked. Arubatham Kuruvai suits for making many types of traditional snacks varieties along with our normal Idly, Dosa varieties.</p>",https://www.ulamart.com/60am-kuruvai-organic-unpolished,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/1/0/10-min.png,,,Ulamart,configurable,,IN:::0 INR
337,Thooyamalli -Organic Par Boiled Rice,"<p>Thooyamalli Rice is well known for its unique fragrance. Thooyamalli Rice improves digestion, its anti-ageing properties helps us look young and energetic. This rice suits for all age groups, prevents and cures diabetics. Thooyamalli Rice can be used to make many recipes , just like normal Ponni rice.</p>",https://www.ulamart.com/thooyamalli-rice,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/t/h/thooyamalli-min_optimized.png,,,Ulamart,configurable,,IN:::0 INR
339,Seeraga Samba Organic Raw Rice | Biryani Rice | Jeeraga Samba,"<p>Seeraga Samba/ Jeeraga Samba is popularly known as <strong>Biryani rice</strong> as it is most commonly used in South Indian Biryani varieties. Since it resembles like Seeragam (cumin), hence the name Seeraga samba.</p>
<p>It contains ample phytonutrients in it. It helps to fight cancer, <strong>reduces cholesterol</strong>, keeps heart attack at bay and cures constipation. It is a <strong>low-GI food</strong> that helps keep blood sugar levels in control and is <strong>good for diabetic patients</strong>.</p>
<p>It can be consumed as plain rice with sambar, curries and also as tasty aromatic Briyani.</p>",https://www.ulamart.com/seeraga-samba-rice,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/s/e/seeragasamba-min.png,,,Ulamart,configurable,,IN:::0 INR
340,Red Rice / Sivappu Kavuni Organic Unpolished Raw Rice,"<p>Red rice is a gift of diabetes patients, cures anemia, prevents asthma, skin ageing, cures bone related problems, prevents obesity, controls bad cholesterol, heart attack and many other health benefits.</p>
<p>The color red is due to the presence of Anthocyanin in it. Hence red rice has enormous anti-oxidants in it.</p>
<p>You can replace some quantity if idly rice with red rice to get delicious and healthy idly/dosa/appam batter. It can also be used to make Khichadi.</p>",https://www.ulamart.com/red-rice,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/s/i/sivappukavuni-min.png,,,Ulamart,configurable,,IN:::0 INR
341,Black Rice - Forbidden Rice - Karuppu Kavuni - Organic Raw Rice,"<h2><strong>Karuppu Kavuni Rice (Raw)</strong></h2>
<p>Commonly called by the name Emperor’s rice, black rice was believed to be consumed by ancient Chinese. This forbidden rice contains more phytonutrients in it.</p>
<p>It is highly rich in fiber, antioxidants and acts as a perfect detoxifier for liver, prevents diabetes, cancer</p>
<p>Many recipes are made using Black rice. Most popular among them is Dosa, puttu, Pudding with Coconut &amp; Mango, Risotto, plain rice with various curries and others.</p>
<p></p>
<p><span><span style=""color:#a56a21;""><strong>Pack Variations:</strong></span> 1/2kg - </span><strong><span style=""color:#804b18;""><span style=""background-color:#ffffff;""><span style=""color:#222222;font-family:arial, sans-serif;font-size:14px;"">₹134</span></span></span></strong>, 1kg - <strong><span style=""color:#804b18;""><span style=""background-color:#ffffff;""><span style=""color:#222222;font-family:arial, sans-serif;font-size:14px;"">₹236</span></span></span></strong>, 2kg - <strong><span style=""color:#804b18;""><span style=""background-color:#ffffff;""><span style=""color:#222222;font-family:arial, sans-serif;font-size:14px;"">₹469</span></span></span></strong>, 5kg - <strong><span style=""color:#804b18;""><span style=""background-color:#ffffff;""><span style=""color:#222222;font-family:arial, sans-serif;font-size:14px;"">₹1163</span></span></span></strong>, 25kg - <strong><span style=""color:#804b18;""><span style=""background-color:#ffffff;""><span style=""color:#222222;font-family:arial, sans-serif;font-size:14px;"">₹5723</span></span></span></strong> </p>",https://www.ulamart.com/black-rice,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/b/l/black-rice-min.png,,,Ulamart,configurable,,IN:::0 INR
346,Kudavazhai Red-Organic Par Boiled Rice,"<p>Kudavazhai rice belongs to red rice variety. It is one of the tradition rice varieties of Tamilnadu. Kudavazhai is loaded with vitamins and rich minerals that strengthens muscles, keeps diabetics in control, boosts the immune system. The rich fiber present in Kudavazhai rice improves digestion, cures constipation and cleans the toxic present in intestine. </p>",https://www.ulamart.com/kudavazhai-red-rice,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/k/u/kudavaazhai-min.png,,,Ulamart,configurable,,IN:::0 INR
347,Ponni Boiled - Organic Par Boiled Rice,"<p>Ponni literally means Gold in Tamil and also refers to River Kaveri. Parboiled rice is a better source of fiber, calcium, potassium and vitamin B-6 than regular white rice. Parboiling makes white rice nutritionally similar to brown rice. Organic Parboiled Ponni rice has a unique aroma and texture. Ponni boiled rice improves heart health , blood circulation and is good for diabetic patients as it has low glycemic index</p>",https://www.ulamart.com/organic-ponni-rice,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/p/o/ponni_rice-min_1.png,,,Ulamart,configurable,,IN:::0 INR
348,Navara Rice - Organic Handpounded Par Boiled Rice,"<p>Navara rice is well known for its medicinal properties. Black glumed Navara rice can be used as a <strong>weaning food for babies</strong>. It cures many respiratory illness. Navara rice is suitable for all age groups.</p>
<p>Gruel/Porridge made of Navara Rice and cow's milk <strong>improves lactation</strong>. Black glumed Navara rice is rich in iron so it is a best rice for anemic patients.</p>
<p>It is considered to boost immune system and <strong>safe for diabetic patients</strong>.</p>",https://www.ulamart.com/navara-rice,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/n/a/navara-rice.jpg,,,Ulamart,configurable,,IN:::0 INR
349,Rajamudi - Organic Red Rice,"<p>Rajamudi rice is one of the traditional royal rice of Mysore. It’s an unpolished red rice which can be consumed every day replacing the white rice. Fibre-rich Rajamudi helps in digestion and aids in weight loss. On regular consumption, the zinc present in Rajamudi rice boosts the defence mechanism in our body.</p>",https://www.ulamart.com/rajamudi-red-rice,New,INR 0,#N/A,https://ulamart.com/pub/media/catalog/product/r/a/rajamudi-red-rice.jpg,,,Ulamart,configurable,,IN:::0 INR
350,Idli rice-Organic Rice - Par Boiled Rice,"<p class=""MsoNormal"">Organic Idli rice is nutritious and free of chemicals. Organic Idli rice requires less time to soak and yields more batter. Soft, fluffy Idli’s and crispy healthy Dosa’s are no more a big deal!</p>",https://www.ulamart.com/organic-idli-rice,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/o/r/organic-idli-rice.jpg,,,Ulamart,configurable,,IN:::0 INR
351,Thanga Samba Organic Rice - Par Boiled Rice,"<p>The word ‘Thangam’ is derived from Tamil, which means ‘Gold’, giving the rice variety its name “Thanga Samba” as its grains look golden colored. Thanga Samba rice has loads of health benefits compared to normal white polished rice. It has anti-aging properties and helps in keeping us healthy by improving our stamina level. We are providing Thanga Samba Parboiled Organic Rice.</p>",https://www.ulamart.com/thanga-samba-rice,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/t/h/thanga_samba-min.png,,,Ulamart,configurable,,IN:::0 INR
352,Kattuyanam - Organic Unpolished Rice - Parboiled,"<p>As its name suggests , Kattuyanam rice improves bone-density and strengthens our bones as equivalent to the strength of Elephant legs. Kattuyanam rice can is the enemy of diabetics. It improves immune system and heart health. Kattuyanam rice can be made easily as idly , dosa , porridge and can improve our health by relishing this organic rice variety.</p>
<p></p>",https://www.ulamart.com/kattuyanam-organic-unpolished-rice-parboiled,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/k/a/kaattuyaanam_rice-min.png,,,Ulamart,configurable,,IN:::0 INR
353,Bamboo Rice - Organic Rice - Mulayari - Unpolished Rice,"<p>Bamboo Rice is one of most popular varieties of rice, grown in India Forest. It is the seed that is produced by a flowering bamboo at the end of its life span.</p>
<p>Bamboo rice is rich in various nutrients and minerals including carbohydrates, fibre and protein. Bamboo rice has properties that enhances fertility. Bamboo rice tastes like wheat but has a low glycemic index which best suits for diabetic patients.</p>
<p>Bamboo rice is a medicinal rice used in Ayurveda, used to treat many types of diseases. Bamboo rice removes toxins from body and keeps body fit and healthy.</p>
<p>Bamboo Rice can be used to make Biryani, Bamboo Rice Puttu, Payasam and Bamboo Rice Dosa.</p>",https://www.ulamart.com/bamboo-rice,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/b/a/bambo_rice-min.png,,,Ulamart,configurable,,IN:::0 INR
354,Kullakar Rice - Organic - Unpolished Par Boiled Rice,"<p>Kullakar Rice is one the red rice varieties from Tamilnadu. Kullarkar rice boosts immune system, strengthens body and nerves. Kullakar rice can be used regularly by diabetic patients. Recipes made of Kullakar rice will help in weight reduction.</p>",https://www.ulamart.com/kullakar-rice,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/k/u/kullakar-min.png,,,Ulamart,configurable,,IN:::0 INR
355,Karun Kuruvai Organic Rice - Par Boiled Rice,"<p>Karun Kuruvai looks red in colour but belongs to black rice variety. Karunguruvai rice has many medicinal properties and it cures many diseases. Karun Kuruvai is well known to treat Elephantiasis arthritis and chickenpox. It is also called as Indian ""Vyagra"". Karun Kuruvai boosts immune system and strengthens nervous system. Karunguruvai can be used and consumed everyday like normal rice.</p>",https://www.ulamart.com/karun-kuruvai-rice,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/k/a/karunkuruvai-rice-min_optimized.png,,,Ulamart,configurable,,IN:::0 INR
356,Kichili Samba Rice - Organic Par Boiled Rice,"<p>Known for its easy digestive ability, Kichili Samba has a unique flavor. Kichili Samba Rice boosts immune system, strengthens muscles and makes skin look shiny. Good for diabetic patients. It can be used to prepare Briyani, Sweet Kozhukattai and other rice recipes.</p>",https://www.ulamart.com/kichili-samba-rice,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/k/i/kichlisamba-min_optimized.png,,,Ulamart,configurable,,IN:::0 INR
357,des_prd,,https://www.ulamart.com/des-prd,New,INR 0,#N/A,https://ulamart.com/pub/media/catalog/product/k/a/kattuyanam-raw-rice-organic-unpolished.jpg,,,Ulamart,simple,,IN:::0 INR
358,Clay Pot With Lid | Curd Pot | Storage Pot,"<p><b>தயிர் சட்டி:</b></p>
<p><b> கொள்ளவு: 360மிலி</b></p>
<p>இந்த மூடியுடன் கூடிய சட்டியை தயிர் சட்டியாக அல்லது குழம்பு சட்டியாகவும் பயன்படுத்தலாம்.</p>
<p>இதில் தயிர், குழம்பு, ரசம் போன்ற திரவ வகையாகவோ, சூப் பரிமாறவோ, சுண்டல், கடலை போன்ற சிற்றுண்டி பரிமாறவோ பயன்படுத்தலாம். மண்சட்டியில் இயற்கையாகவே உள்ள, உடலுக்கு தேவையான அத்தியாவசியமான சத்துக்களான கால்சியம், இரும்புசத்து, மெக்னீசியம், பாஸ்பரஸ் மற்றும் கந்தக சத்து மண்சட்டி மூலமாக கிடைக்க உதவுகிறது.</p>
<p>இதில் சமைத்த உணவின் சூடு சாதாரண பாத்திரங்கள் போல் அல்லாமல் நெடுநேரம் வரை வெதுவெதுப்பாக வைக்க உதவும். மேலும், உணவின் சுவை, உணவில் உள்ள அத்தியாவசிமான சத்துக்களை காக்க உதவுகிறது.</p>
<p>இந்த மண்சட்டியில் இயற்கையான களிமண் கொண்டு தயாரிக்கப்படுகிறது. மேலும், மண்சட்டியை மீது மேல்பூச்சு எதுவும் பூசப்படவில்லை.</p>",https://www.ulamart.com/clay-small-pot-with-lid,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/c/u/curdpot500ml-2.jpg,,,Ulamart,configurable,,IN:::0 INR
359,Classic Coffee cups - Pack of 2 | Earthenware Coffee cup,"<p>Bring a classic look to your kitchen with a zest of health benefits by using our unique clay coffee/tea mug.</p>
<p>Enhance the natural flavour of your beverage with this perfect beauty - clay cup/mug.</p>
<ul>
<li>Our products are made of pure natural clay and are unglazed.</li>
<li>Reusable and washable. </li>
<li>No chemical, No artificial colors.</li>
<li>Bio-degradable</li>
<li>Eco-friendly</li>
</ul>
<p></p>
<p><strong>Cleaning instructions:</strong></p>
<ol>
<li>For the first use, soak the product in water for 24hrs.</li>
<li>For regular usage, clean with hot water &amp; brush.</li>
<li>No chemical washing products are required.</li>
<li>Use rock salt and scrub pad &amp; soak in hot water for half an hour, to clean stubborn stains.</li>
<li>Make use of baking soda to remove absorbed odours of garlic, onion etc</li>
</ol>",https://www.ulamart.com/clay-classic-coffee-cup,New,INR 270,In Stock,https://ulamart.com/pub/media/catalog/product/m/y/my_post_16_1_.png,,,Ulamart,simple,,IN:::0 INR
360,Cow dung Pot,"<p>Cow dung is great manure for plant.</p>
<p>This pack contains Eco-friendly <strong>Cow dung Pot</strong> (5.5 x 5.5 inches) + <strong>Cocopeat</strong> </p>
<ul>
<li>No-chemical, no plaster of Paris, no artificial colors.</li>
<li>100% unglazed pure </li>
<li>Organic cow dung fertilizer</li>
</ul>",https://www.ulamart.com/Cow-dung-Pot,New,INR 0,#N/A,https://ulamart.com/pub/media/catalog/product/C/o/Cow-dung-Pot.jpg,,,Ulamart,simple,,IN:::0 INR
361,PLANTABLE GANESHA IDOL KIT| ECO-FRIENDLY SEED VINAYAKA,<p>Plantable Ganesha</p>,https://www.ulamart.com/plantable-ganesha,New,INR 350,In Stock,https://ulamart.com/pub/media/catalog/product/p/l/plantable-ganesha3.jpg,,,Ulamart,simple,,IN:::0 INR
362,Aloevera-Cucumber-Moringa Handmade Soaps (Pack of 2),"<p>Ingredients:</p>
<p>Our Handmade Aloe vera, Cucumber &amp; Moringa Soaps are made with Pure cold-pressed Coconut oil, Pure cold-pressed Castor oil &amp; Organic Moringa Juice. No artificial colors - No artificial fragrance</p>
<p>Net weight (1 soap) - 100gms</p>",https://www.ulamart.com/aloevera-cucumber-muringo-soap,New,INR 175,In Stock,https://ulamart.com/pub/media/catalog/product/a/l/aloevera-cucumber-muringo-soap.jpg,,,Ulamart,simple,,IN:::0 INR
363,ORANGE PEEL HANDMADE SOAPS (PACK OF 2),"<p>Ingredients:</p>
<p>Our Handmade Orange Peel Soaps are made with Pure cold-pressed Coconut oil, Pure cold-pressed Castor oil &amp; Organic orange peel powder</p>
<p>No artificial colors - no artifical frangrance</p>
<p>Net weight (1 soap) - 100gms</p>
<p></p>",https://www.ulamart.com/orange-peel-soap,New,INR 175,In Stock,https://ulamart.com/pub/media/catalog/product/o/r/orange_peel.jpg,,,Ulamart,simple,,IN:::0 INR
364,VETTIVERU SOAP - HANDMADE (PACK OF 2),"<p>Ingredients:</p>
<p>Our Handmade Vettiver Soaps are made with Pure coldpressed Coconut oil, Pure coldpressed Castor oil &amp; Vettiveru Herb</p>
<p>No artificial colors</p>
<p>No artifical frangrance</p>
<p>Net weight (1 soap) - 90gms</p>",https://www.ulamart.com/vettiveru-soap,New,INR 175,In Stock,https://ulamart.com/pub/media/catalog/product/v/e/vettiver.jpg,,,Ulamart,simple,,IN:::0 INR
365,Carrot Soap Handmade (Pack of 2),"<p>Handmade Carrot Natural Soap for skin lightening.</p>
<p>Net weight (1 soap) - 100gms</p>",https://www.ulamart.com/carrot-soap,New,INR 175,In Stock,https://ulamart.com/pub/media/catalog/product/c/a/carrot-soap.jpg,,,Ulamart,simple,,IN:::0 INR
366,GREEN GRAM SOAP (PACK OF 2),"<p>Our Handmade Greengram Soaps are made with Pure coldpressed Coconut oil, Pure coldpressed Castor oil and Pure Green Gram Powder. </p>
<p></p>
<p>Net weight (1 soap) - 100gms</p>
<p></p>
<p>Our soaps are free from artificial and chemical colors. </p>
<p>We use pure essential oils for aroma. </p>",https://www.ulamart.com/green-gram-soap,New,INR 175,In Stock,https://ulamart.com/pub/media/catalog/product/g/r/green-gram-soap2.jpg,,,Ulamart,simple,,IN:::0 INR
367,Activated Charcoal Facial Soap (Pack of 2),"<p>Our Handmade Charcoal Soaps are made with Pure coldpressed Coconut oil, Pure coldpressed Castor oil, Pure activated carbon.</p>
<p>Our Activated Charcoal is obtained by burning organic coconut shell/husks.</p>
<p>Keep in a cool and dry place, avoid direct sunlight.</p>
<p>Made with Organic ingredients.</p>
<p>Our soaps are free from artificial and chemical colors.</p>
<p>We use pure essential oils for aroma.</p>
<p>Suitable for all skin types.</p>
<p></p>
<p>Net weight (1 soap) - 100 gms</p>",https://www.ulamart.com/charcoal-soap,New,INR 175,In Stock,https://ulamart.com/pub/media/catalog/product/a/c/activated_charcoal_facial_soap.jpg,,,Ulamart,simple,,IN:::0 INR
368,Aloevera Neem Soap (Pack of 2) |Handmade Herbal Bath Soaps,"<p>Our Handmade Aloevera Neem Soaps are made with Pure coldpressed Coconut oil, Pure coldpressed Castor oil, Pure extract of Neem and Natural Aloevera Gel.</p>
<p>Aloevera &amp; Neem acts as a perfect combination to keep your skin hydrated and glowing. Aloevera soothes the skin and its anti-ageing properties makes you look young and beautiful. Neem cures acne problems and makes this a best choice for sensitive skin types.</p>
<p></p>
<p>Keep in a cool and dry place, avoid direct sunlight.</p>
<p>Made with Organic ingredients.</p>
<p></p>
<p>Net weight (1 soap) - 100gms</p>",https://www.ulamart.com/aloe-vera-neem-soap-herbal,New,INR 175,In Stock,https://ulamart.com/pub/media/catalog/product/a/l/aloe-vera-neem-soap-herbal.jpg,,,Ulamart,simple,,IN:::0 INR
